Rosenbrock,20,10,1.000000001,190,100563,0.0857864376,0.9999999643,0.2899979949
Rosenbrock,5,10,1.0000000001,166,150428,0.1821853095,1.0002713554,0.3899990022
Rosenbrock,10,10,1.0000000001,3767,3908801,0.0857864376,0.9999999966,10.0033321381
Rosenbrock,20,10,1.0000000001,174,200646,0.0857864376,0.9999999963,0.5566650033
Rosenbrock,5,10,1,242,200666,0.0857864387,1.4999999942,0.5399990082
Rosenbrock,10,10,1,207,100445,0.085786439,1.4999999928,0.2733319998
Rosenbrock,20,10,1,3479,3902293,0.0857864376,1.0078124996,10.0033311844
Rosenbrock,5,20,2,5539,5936310,0.059449211,2.05684706223166E-010,10.0033311844
Rosenbrock,10,20,2,5331,5717353,0.059449211,6.75131137758814E-010,10.0033311844
Rosenbrock,20,20,2,5097,5462883,0.059449211,2.48667949911633E-012,10.0033311844
Rosenbrock,5,20,1.1,2193,2184276,0.0857842817,0.0297049317,10.0033311844
Rosenbrock,10,20,1.1,1755,1707424,0.085784282,0.0392606972,10.0033311844
Rosenbrock,20,20,1.1,2209,2163217,0.0857842815,0.0333535043,10.0033311844
Rosenbrock,5,20,1.01,2225,2128437,0.1351688902,0.9059107504,10.0033311844
Rosenbrock,10,20,1.01,2136,2181031,0.0857864376,0.6892626196,10.0033311844
Rosenbrock,20,20,1.01,1961,2061957,0.0857864376,0.6804704641,10.0033311844
Rosenbrock,5,20,1.001,2238,2187051,0.2188212895,1.1171422079,10.0033311844
Rosenbrock,10,20,1.001,281,100556,0.085786439,1.9494067305,0.4733319879
Rosenbrock,20,20,1.001,235,150646,0.0857864376,1.4446681322,0.7233319879
Rosenbrock,5,20,1.0001,224,100336,0.2070517596,1.9960365683,0.466666013
Rosenbrock,10,20,1.0001,230,300635,0.0857864376,1.4944275208,1.3633320332
Rosenbrock,20,20,1.0001,1952,2030674,0.0857864376,0.996070863,10.0033311844
Rosenbrock,5,20,1.00001,2263,2166881,0.2071878292,1.1757842648,10.0033311844
Rosenbrock,10,20,1.00001,2002,2158976,0.0857864376,1.4994467213,10.0033311844
Rosenbrock,20,20,1.00001,221,300737,0.0857864376,1.4994397924,1.4099990129
